Compound_Name,Type,Area,Price_EGP,Reference_No,Bedrooms,Bathrooms,Delivery,Finishing,Delivery,URL
Telal East in New Cairo by Roya Developments,Duplex,233,80000000,81495,4,5,2027,semi-finished,2022-10-02T00:00:00.000Z,https://www.nawy.com/compound/939-telal-east/property/81495-duplex-for-sale-in-telal-east
Telal East in New Cairo by Roya Developments,Apartment,205,None,14527,4,4,Delivered,Finished,2023-08-09T00:00:00.000Z,https://www.nawy.com/compound/711-green-5/property/14527-green-5-sheikh-zayed-apartment-4-bedrooms-for-sale
Telal East in New Cairo by Roya Developments,Villa,900,9250000,16177,9,9,Delivered,Finished,2024-04-30T00:00:00.000Z,https://www.nawy.com/compound/189-zizinia-gardens/property/16177-zizinia-new-cairo-villa-9-bedrooms-for-sale
Telal East in New Cairo by Roya Developments,Townhouse,600,None,23564,4,5,Delivered,Finished,2024-05-22T00:00:00.000Z,https://www.nawy.com/compound/50-katameya-dunes/property/23564-town-house-for-sale-in-katameya-dunes-new-cairo
Telal East in New Cairo by Roya Developments,Villa,350,None,39193,4,5,Delivered,Furnished,2024-09-17T00:00:00.000Z,https://www.nawy.com/compound/776-marina-1/property/39193-villa-for-sale-in-marina-2-north-coast
Telal East in New Cairo by Roya Developments,Villa,185,None,53850,3,3,Delivered,Finished,2027-06-29T00:00:00.000Z,https://www.nawy.com/compound/405-marseilia-beach-3/property/53850-villa-for-sale-in-marseilia-beach-3
Telal East in New Cairo by Roya Developments,Apartment,183,13560000,55349,3,3,Delivered,semi-finished,2026-12-31T00:00:00.000Z,https://www.nawy.com/compound/926-neopolis/property/55349-apartment-for-sale-in-neopolis-mostakbal-city
Telal East in New Cairo by Roya Developments,Apartment,145,4806245,62215,2,3,Delivered,Finished,2028-12-31T00:00:00.000Z,https://www.nawy.com/compound/639-diar-ii/property/62215-apartment-for-sale-in-diar-ll
Telal East in New Cairo by Roya Developments,Office,48,7157062,62438,N/A,N/A,2027,not finished,2028-12-31T00:00:00.000Z,https://www.nawy.com/compound/1214-the-grey/property/62438-office-for-sale-in-the-gray-in-new-cairo-by-housing-and-development-properties-hdp
Telal East in New Cairo by Roya Developments,Villa,242,10475171,64956,2,3,2026,not finished,2029-09-30T00:00:00.000Z,https://www.nawy.com/compound/972-the-wonder-marq/property/64956-villa-for-sale-in-the-wonder-marq
Telal East in New Cairo by Roya Developments,Penthouse,216,13684819,73169,3,3,2028,not finished,2029-09-30T00:00:00.000Z,https://www.nawy.com/compound/939-telal-east/property/73169-penthouse-for-sale-in-telal-east
Telal East in New Cairo by Roya Developments,Penthouse,223,6651762,85838,3,4,2028,semi-finished,2029-09-30T00:00:00.000Z,https://www.nawy.com/compound/939-telal-east/property/85838-penthouse-for-sale-in-telal-east
Telal East in New Cairo by Roya Developments,Penthouse,250,8721664,94801,3,4,2028,not finished,2029-09-30T00:00:00.000Z,https://www.nawy.com/compound/939-telal-east/property/94801-penthouse-for-sale-in-telal-east
Telal East in New Cairo by Roya Developments,Apartment,205,19066782,14527,4,4,Delivered,Finished,2022-05-15T00:00:00.000Z,https://www.nawy.com/compound/711-green-5/property/14527-green-5-sheikh-zayed-apartment-4-bedrooms-for-sale
Telal East in New Cairo by Roya Developments,Villa,900,None,16177,9,9,Delivered,Finished,2022-06-22T00:00:00.000Z,https://www.nawy.com/compound/189-zizinia-gardens/property/16177-zizinia-new-cairo-villa-9-bedrooms-for-sale
Telal East in New Cairo by Roya Developments,Townhouse,600,80000000,23564,4,5,Delivered,Finished,2022-10-02T00:00:00.000Z,https://www.nawy.com/compound/50-katameya-dunes/property/23564-town-house-for-sale-in-katameya-dunes-new-cairo
Telal East in New Cairo by Roya Developments,Villa,350,None,39193,4,5,Delivered,Furnished,2023-08-09T00:00:00.000Z,https://www.nawy.com/compound/776-marina-1/property/39193-villa-for-sale-in-marina-2-north-coast
Telal East in New Cairo by Roya Developments,Villa,185,9250000,53850,3,3,Delivered,Finished,2024-04-30T00:00:00.000Z,https://www.nawy.com/compound/405-marseilia-beach-3/property/53850-villa-for-sale-in-marseilia-beach-3
Telal East in New Cairo by Roya Developments,Apartment,183,None,55349,3,3,Delivered,semi-finished,2024-05-22T00:00:00.000Z,https://www.nawy.com/compound/926-neopolis/property/55349-apartment-for-sale-in-neopolis-mostakbal-city
Telal East in New Cairo by Roya Developments,Apartment,145,None,62215,2,3,Delivered,Finished,2024-09-17T00:00:00.000Z,https://www.nawy.com/compound/639-diar-ii/property/62215-apartment-for-sale-in-diar-ll
Telal East in New Cairo by Roya Developments,Office,48,None,62438,N/A,N/A,2027,not finished,2027-06-29T00:00:00.000Z,https://www.nawy.com/compound/1214-the-grey/property/62438-office-for-sale-in-the-gray-in-new-cairo-by-housing-and-development-properties-hdp
Telal East in New Cairo by Roya Developments,Villa,242,13560000,64956,2,3,2026,not finished,2026-12-31T00:00:00.000Z,https://www.nawy.com/compound/972-the-wonder-marq/property/64956-villa-for-sale-in-the-wonder-marq
Telal East in New Cairo by Roya Developments,Loft,253,19066782,83035,3,4,2028,semi-finished,2022-05-15T00:00:00.000Z,https://www.nawy.com/compound/939-telal-east/property/83035-loft-for-sale-in-telal-east
Telal East in New Cairo by Roya Developments,Loft,255,None,96630,3,4,2027,not finished,2022-06-22T00:00:00.000Z,https://www.nawy.com/compound/939-telal-east/property/96630-loft-for-sale-in-telal-east
Telal East in New Cairo by Roya Developments,Apartment,205,80000000,14527,4,4,Delivered,Finished,2022-10-02T00:00:00.000Z,https://www.nawy.com/compound/711-green-5/property/14527-green-5-sheikh-zayed-apartment-4-bedrooms-for-sale
Telal East in New Cairo by Roya Developments,Villa,900,None,16177,9,9,Delivered,Finished,2023-08-09T00:00:00.000Z,https://www.nawy.com/compound/189-zizinia-gardens/property/16177-zizinia-new-cairo-villa-9-bedrooms-for-sale
Telal East in New Cairo by Roya Developments,Townhouse,600,9250000,23564,4,5,Delivered,Finished,2024-04-30T00:00:00.000Z,https://www.nawy.com/compound/50-katameya-dunes/property/23564-town-house-for-sale-in-katameya-dunes-new-cairo
Telal East in New Cairo by Roya Developments,Villa,350,None,39193,4,5,Delivered,Furnished,2024-05-22T00:00:00.000Z,https://www.nawy.com/compound/776-marina-1/property/39193-villa-for-sale-in-marina-2-north-coast
Telal East in New Cairo by Roya Developments,Villa,185,None,53850,3,3,Delivered,Finished,2024-09-17T00:00:00.000Z,https://www.nawy.com/compound/405-marseilia-beach-3/property/53850-villa-for-sale-in-marseilia-beach-3
Telal East in New Cairo by Roya Developments,Apartment,183,None,55349,3,3,Delivered,semi-finished,2027-06-29T00:00:00.000Z,https://www.nawy.com/compound/926-neopolis/property/55349-apartment-for-sale-in-neopolis-mostakbal-city
Telal East in New Cairo by Roya Developments,Apartment,145,13560000,62215,2,3,Delivered,Finished,2026-12-31T00:00:00.000Z,https://www.nawy.com/compound/639-diar-ii/property/62215-apartment-for-sale-in-diar-ll
Telal East in New Cairo by Roya Developments,Office,48,20211000,62438,N/A,N/A,2027,not finished,2027-09-30T00:00:00.000Z,https://www.nawy.com/compound/1214-the-grey/property/62438-office-for-sale-in-the-gray-in-new-cairo-by-housing-and-development-properties-hdp
Telal East in New Cairo by Roya Developments,Villa,242,63151000,64956,2,3,2026,not finished,2025-11-29T00:00:00.000Z,https://www.nawy.com/compound/972-the-wonder-marq/property/64956-villa-for-sale-in-the-wonder-marq
Vida Marassi Marina in Sidi Abdel Rahman by Emaar Misr,Apartment,156,39947000,57974,2,2,Delivered,Furnished,2029-12-31T00:00:00.000Z,https://www.nawy.com/compound/242-vida-marassi-marina/property/57974-serviced-apartment-for-sale-in-vida-marassi-marina
Vida Marassi Marina in Sidi Abdel Rahman by Emaar Misr,Apartment,113,None,64274,1,2,Delivered,Furnished,2027-09-30T00:00:00.000Z,https://www.nawy.com/compound/242-vida-marassi-marina/property/64274-serviced-apartment-for-sale-in-vida
Vida Marassi Marina in Sidi Abdel Rahman by Emaar Misr,Apartment,145,28881000,64711,2,2,Delivered,Finished,2028-12-30T00:00:00.000Z,https://www.nawy.com/compound/242-vida-marassi-marina/property/64711-serviced-apartment-for-sale-in-vida-marassi-marina
Vida Marassi Marina in Sidi Abdel Rahman by Emaar Misr,Apartment,205,35897000,14527,4,4,Delivered,Finished,2025-11-30T00:00:00.000Z,https://www.nawy.com/compound/711-green-5/property/14527-green-5-sheikh-zayed-apartment-4-bedrooms-for-sale
Vida Marassi Marina in Sidi Abdel Rahman by Emaar Misr,Villa,900,10000000,16177,9,9,Delivered,Finished,2024-12-31T00:00:00.000Z,https://www.nawy.com/compound/189-zizinia-gardens/property/16177-zizinia-new-cairo-villa-9-bedrooms-for-sale
Vida Marassi Marina in Sidi Abdel Rahman by Emaar Misr,Townhouse,600,8300000,23564,4,5,Delivered,Finished,2024-09-04T00:00:00.000Z,https://www.nawy.com/compound/50-katameya-dunes/property/23564-town-house-for-sale-in-katameya-dunes-new-cairo
Vida Marassi Marina in Sidi Abdel Rahman by Emaar Misr,Villa,350,23273000,39193,4,5,Delivered,Furnished,2027-09-30T00:00:00.000Z,https://www.nawy.com/compound/776-marina-1/property/39193-villa-for-sale-in-marina-2-north-coast
Vida Marassi Marina in Sidi Abdel Rahman by Emaar Misr,Villa,185,67980000,53850,3,3,Delivered,Finished,2025-11-29T00:00:00.000Z,https://www.nawy.com/compound/405-marseilia-beach-3/property/53850-villa-for-sale-in-marseilia-beach-3
Vida Marassi Marina in Sidi Abdel Rahman by Emaar Misr,Apartment,183,33392000,55349,3,3,Delivered,semi-finished,2029-12-31T00:00:00.000Z,https://www.nawy.com/compound/926-neopolis/property/55349-apartment-for-sale-in-neopolis-mostakbal-city
Vida Marassi Marina in Sidi Abdel Rahman by Emaar Misr,Apartment,145,30360000,62215,2,3,Delivered,Finished,2028-12-30T00:00:00.000Z,https://www.nawy.com/compound/639-diar-ii/property/62215-apartment-for-sale-in-diar-ll
Vida Marassi Marina in Sidi Abdel Rahman by Emaar Misr,Office,48,19066782,62438,N/A,N/A,2027,not finished,2022-05-15T00:00:00.000Z,https://www.nawy.com/compound/1214-the-grey/property/62438-office-for-sale-in-the-gray-in-new-cairo-by-housing-and-development-properties-hdp
Vida Marassi Marina in Sidi Abdel Rahman by Emaar Misr,Villa,242,None,64956,2,3,2026,not finished,2022-06-22T00:00:00.000Z,https://www.nawy.com/compound/972-the-wonder-marq/property/64956-villa-for-sale-in-the-wonder-marq
Linwood in New Cairo by Emaar Rezk Group Developments,Apartment,205,80000000,14527,4,4,Delivered,Finished,2022-10-02T00:00:00.000Z,https://www.nawy.com/compound/711-green-5/property/14527-green-5-sheikh-zayed-apartment-4-bedrooms-for-sale
Linwood in New Cairo by Emaar Rezk Group Developments,Villa,900,None,16177,9,9,Delivered,Finished,2023-08-09T00:00:00.000Z,https://www.nawy.com/compound/189-zizinia-gardens/property/16177-zizinia-new-cairo-villa-9-bedrooms-for-sale
Linwood in New Cairo by Emaar Rezk Group Developments,Townhouse,600,9250000,23564,4,5,Delivered,Finished,2024-04-30T00:00:00.000Z,https://www.nawy.com/compound/50-katameya-dunes/property/23564-town-house-for-sale-in-katameya-dunes-new-cairo
Linwood in New Cairo by Emaar Rezk Group Developments,Villa,350,None,39193,4,5,Delivered,Furnished,2024-05-22T00:00:00.000Z,https://www.nawy.com/compound/776-marina-1/property/39193-villa-for-sale-in-marina-2-north-coast
Linwood in New Cairo by Emaar Rezk Group Developments,Villa,185,None,53850,3,3,Delivered,Finished,2024-09-17T00:00:00.000Z,https://www.nawy.com/compound/405-marseilia-beach-3/property/53850-villa-for-sale-in-marseilia-beach-3
Linwood in New Cairo by Emaar Rezk Group Developments,Apartment,183,None,55349,3,3,Delivered,semi-finished,2027-06-29T00:00:00.000Z,https://www.nawy.com/compound/926-neopolis/property/55349-apartment-for-sale-in-neopolis-mostakbal-city
Linwood in New Cairo by Emaar Rezk Group Developments,Apartment,145,13560000,62215,2,3,Delivered,Finished,2026-12-31T00:00:00.000Z,https://www.nawy.com/compound/639-diar-ii/property/62215-apartment-for-sale-in-diar-ll
Linwood in New Cairo by Emaar Rezk Group Developments,Office,48,None,62438,N/A,N/A,2027,not finished,2027-09-30T00:00:00.000Z,https://www.nawy.com/compound/1214-the-grey/property/62438-office-for-sale-in-the-gray-in-new-cairo-by-housing-and-development-properties-hdp
Linwood in New Cairo by Emaar Rezk Group Developments,Villa,242,38505000,64956,2,3,2026,not finished,2028-12-29T00:00:00.000Z,https://www.nawy.com/compound/972-the-wonder-marq/property/64956-villa-for-sale-in-the-wonder-marq
Lavida 9 in New Heliopolis by MG Developments,Apartment,205,10643887,14527,4,4,Delivered,Finished,2026-12-01T00:00:00.000Z,https://www.nawy.com/compound/711-green-5/property/14527-green-5-sheikh-zayed-apartment-4-bedrooms-for-sale
Lavida 9 in New Heliopolis by MG Developments,Villa,900,24089000,16177,9,9,Delivered,Finished,2027-09-30T00:00:00.000Z,https://www.nawy.com/compound/189-zizinia-gardens/property/16177-zizinia-new-cairo-villa-9-bedrooms-for-sale
Lavida 9 in New Heliopolis by MG Developments,Townhouse,600,34077000,23564,4,5,Delivered,Finished,2025-11-29T00:00:00.000Z,https://www.nawy.com/compound/50-katameya-dunes/property/23564-town-house-for-sale-in-katameya-dunes-new-cairo
Lavida 9 in New Heliopolis by MG Developments,Villa,350,29254000,39193,4,5,Delivered,Furnished,2029-12-31T00:00:00.000Z,https://www.nawy.com/compound/776-marina-1/property/39193-villa-for-sale-in-marina-2-north-coast
Lavida 9 in New Heliopolis by MG Developments,Villa,185,43395000,53850,3,3,Delivered,Finished,2028-12-30T00:00:00.000Z,https://www.nawy.com/compound/405-marseilia-beach-3/property/53850-villa-for-sale-in-marseilia-beach-3
Lavida 9 in New Heliopolis by MG Developments,Apartment,183,25724000,55349,3,3,Delivered,semi-finished,2027-09-30T00:00:00.000Z,https://www.nawy.com/compound/926-neopolis/property/55349-apartment-for-sale-in-neopolis-mostakbal-city
Lavida 9 in New Heliopolis by MG Developments,Apartment,145,15900000,62215,2,3,Delivered,Finished,2026-10-31T00:00:00.000Z,https://www.nawy.com/compound/639-diar-ii/property/62215-apartment-for-sale-in-diar-ll
Lavida 9 in New Heliopolis by MG Developments,Office,48,9190992,62438,N/A,N/A,2027,not finished,2026-12-01T00:00:00.000Z,https://www.nawy.com/compound/1214-the-grey/property/62438-office-for-sale-in-the-gray-in-new-cairo-by-housing-and-development-properties-hdp
Lavida 9 in New Heliopolis by MG Developments,Villa,242,28241000,64956,2,3,2026,not finished,2027-09-30T00:00:00.000Z,https://www.nawy.com/compound/972-the-wonder-marq/property/64956-villa-for-sale-in-the-wonder-marq
Lavida in New Heliopolis by MG Developments,Apartment,205,49116000,14527,4,4,Delivered,Finished,2029-12-31T00:00:00.000Z,https://www.nawy.com/compound/711-green-5/property/14527-green-5-sheikh-zayed-apartment-4-bedrooms-for-sale
Lavida in New Heliopolis by MG Developments,Villa,900,19066782,16177,9,9,Delivered,Finished,2022-05-15T00:00:00.000Z,https://www.nawy.com/compound/189-zizinia-gardens/property/16177-zizinia-new-cairo-villa-9-bedrooms-for-sale
Lavida in New Heliopolis by MG Developments,Townhouse,600,None,23564,4,5,Delivered,Finished,2022-06-22T00:00:00.000Z,https://www.nawy.com/compound/50-katameya-dunes/property/23564-town-house-for-sale-in-katameya-dunes-new-cairo
Lavida in New Heliopolis by MG Developments,Villa,350,80000000,39193,4,5,Delivered,Furnished,2022-10-02T00:00:00.000Z,https://www.nawy.com/compound/776-marina-1/property/39193-villa-for-sale-in-marina-2-north-coast
Lavida in New Heliopolis by MG Developments,Villa,185,None,53850,3,3,Delivered,Finished,2023-08-09T00:00:00.000Z,https://www.nawy.com/compound/405-marseilia-beach-3/property/53850-villa-for-sale-in-marseilia-beach-3
Lavida in New Heliopolis by MG Developments,Apartment,183,9250000,55349,3,3,Delivered,semi-finished,2024-04-30T00:00:00.000Z,https://www.nawy.com/compound/926-neopolis/property/55349-apartment-for-sale-in-neopolis-mostakbal-city
Lavida in New Heliopolis by MG Developments,Apartment,145,None,62215,2,3,Delivered,Finished,2024-05-22T00:00:00.000Z,https://www.nawy.com/compound/639-diar-ii/property/62215-apartment-for-sale-in-diar-ll
Lavida in New Heliopolis by MG Developments,Office,48,None,62438,N/A,N/A,2027,not finished,2024-09-17T00:00:00.000Z,https://www.nawy.com/compound/1214-the-grey/property/62438-office-for-sale-in-the-gray-in-new-cairo-by-housing-and-development-properties-hdp
Lavida in New Heliopolis by MG Developments,Villa,242,None,64956,2,3,2026,not finished,2027-06-29T00:00:00.000Z,https://www.nawy.com/compound/972-the-wonder-marq/property/64956-villa-for-sale-in-the-wonder-marq
Rock White in New Heliopolis by Rock developments,Apartment,141,13560000,96156,2,2,2028,Finished,2026-12-31T00:00:00.000Z,https://www.nawy.com/compound/1247-rock-white/property/96156-apartment-for-sale-in-rock-white
Rock White in New Heliopolis by Rock developments,Apartment,160,49116000,97996,2,3,2028,Finished,2029-12-31T00:00:00.000Z,https://www.nawy.com/compound/1247-rock-white/property/97996-apartment-for-sale-in-rock-white
